partnerID,country,region_state,day,month,year,voter_gender,voter_year_of_birth,education_level,priority1,priority2,priority3,priority4,priority5,priority6,suggested_priority
MDGsNG,Nigeria,Delta,14,3,2013,Female,1979,3,110,106,114,108,113,101,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1979,3,110,107,104,101,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1930,3,110,109,114,108,113,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1979,3,112,110,106,108,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1986,3,110,103,107,108,113,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1956,1,110,114,104,108,101,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1938,3,110,103,108,113,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1990,2,110,109,114,113,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1980,3,109,107,108,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1923,2,110,103,114,104,108,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1985,2,109,103,113,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1975,3,110,103,107,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1994,3,110,106,114,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1946,3,109,106,104,113,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1975,3,112,109,113,111,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1978,2,106,104,108,113,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1983,4,106,104,108,101,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1960,4,112,110,103,104,108,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1992,4,106,114,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1994,4,109,107,104,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1992,4,112,101,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1982,3,112,110,106,104,108,111,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1931,2,106,103,114,104,108,101,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1978,4,106,104,108,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1988,4,112,106,104,108,113,111,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1953,2,109,106,103,104,108,101,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1991,2,106,103,104,108,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1991,3,109,103,114,104,108,111,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1988,4,109,106,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1982,4,112,106,108,101,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1978,1,112,106,114,101,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1973,3,112,106,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1976,2,106,103,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1984,3,104,113,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1962,1,112,109,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1966,3,112,106,114,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1995,2,109,106,103,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1954,4,112,109,114,104,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1974,4,109,106,107,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1975,4,109,106,107,104,108,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1968,3,106,104,108,111,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1963,4,106,103,107,104,113,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1993,2,109,106,104,108,113,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1950,3,106,104,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1951,3,110,106,103,101,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1977,3,110,109,106,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1961,2,109,106,107,113,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1977,3,112,110,106,108,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1993,3,110,103,107,108,113,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1945,1,110,114,104,108,101,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1941,3,110,103,108,113,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1933,2,110,109,114,113,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1966,3,109,107,108,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1971,2,110,103,114,104,108,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1960,2,109,103,113,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1944,3,110,103,107,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1992,3,110,106,114,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1993,2,112,110,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1963,4,110,109,104,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1938,1,110,109,106,104,108,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1960,4,109,114,104,108,113,101,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1971,2,110,109,114,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1964,3,112,110,103,108,101,111,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1986,3,110,109,106,108,113,101,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1990,1,112,110,106,108,113,111,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1975,1,112,110,109,108,113,101,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1945,1,112,110,106,113,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1995,3,112,109,114,108,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1976,4,112,109,106,108,113,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1933,1,110,109,103,104,108,113,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1961,3,112,109,103,108,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1988,4,103,114,104,108,113,111,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1975,2,110,109,103,111,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1986,3,110,103,114,108,113,101,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1990,3,109,103,114,104,108,111,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1972,4,109,106,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1974,4,112,106,108,101,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1956,1,112,106,114,101,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1990,3,112,106,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1965,2,106,103,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1992,3,104,113,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1965,1,112,109,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1960,3,112,106,114,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1975,2,109,106,103,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1973,2,109,103,113,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1970,3,112,109,104,108,113,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1958,4,110,103,114,108,113,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1975,3,112,110,106,108,113,111,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1951,2,110,103,104,113,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1984,4,110,103,104,108,113,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1974,4,110,104,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1981,4,112,109,103,113,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1991,2,106,104,108,101,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1984,1,110,109,106,104,108,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1965,2,110,103,104,108,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1949,3,110,109,104,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1975,2,110,106,104,108,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1989,3,103,107,104,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1953,4,110,107,104,108,101,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1970,4,106,104,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1959,2,112,106,104,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1965,4,112,106,104,108,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1955,3,112,109,114,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1979,2,110,109,106,104,108,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1943,2,110,106,104,108,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1990,3,103,104,108,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1931,1,109,107,104,108,113,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1993,2,110,114,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1968,1,110,106,104,108,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1988,4,110,103,104,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1965,1,110,103,114,108,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1963,1,106,114,104,108,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1956,3,110,103,104,108,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1994,3,110,114,104,108,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1980,2,110,103,104,108,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1986,2,110,103,104,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1978,2,114,104,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1970,2,110,114,104,108,101,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1986,2,114,104,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1988,1,110,114,104,108,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1995,1,109,114,104,108,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1977,2,110,114,104,108,101,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1995,3,107,114,104,108,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1970,4,112,106,108,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1978,4,110,109,106,104,101,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1987,4,104,108,101,111,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1943,1,109,106,104,108,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1961,3,103,108,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1947,3,103,104,108,101,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1960,2,109,103,104,108,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1973,3,109,103,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1945,1,103,104,108,101,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1987,3,103,104,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1962,2,106,103,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1989,2,106,103,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1989,2,109,103,108,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1941,2,106,103,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1979,3,106,107,104,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1980,2,106,103,108,101,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1943,2,112,109,106,103,108,101,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1982,3,103,104,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1991,2,108,101,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1994,2,103,114,104,108,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1960,3,104,108,101,111,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1964,3,103,104,108,101,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1971,3,103,104,108,101,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1983,4,106,103,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1991,3,109,106,103,108,101,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1990,4,114,104,108,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1968,4,106,107,104,108,101,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1958,2,109,103,114,104,108,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1954,2,109,103,104,108,101,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1961,2,109,103,104,108,101,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1963,2,109,103,114,104,108,101,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1962,1,109,103,114,104,108,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1959,1,109,103,104,108,101,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1990,3,109,108,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1993,3,109,104,108,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1913,1,109,106,103,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1995,2,109,106,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1947,1,109,106,103,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1945,2,112,109,106,103,108,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1978,2,109,103,104,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1997,3,109,106,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1984,4,106,104,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1995,3,109,104,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1996,2,109,106,103,104,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1983,3,109,106,104,108,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1943,2,109,103,108,101,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1933,2,106,103,104,108,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1938,2,109,103,104,108,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1995,3,106,103,104,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1968,3,109,103,104,108,101,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1990,2,109,104,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1988,4,103,104,108,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1971,2,106,108,113,111,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1993,3,106,104,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1973,2,106,108,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1985,2,109,103,104,108,101,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1977,2,109,106,103,108,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1984,2,109,104,113,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1961,2,103,104,108,101,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1964,2,108,101,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1959,1,103,104,108,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1948,2,109,106,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1954,2,109,103,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1982,2,106,107,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1952,1,106,103,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1953,3,109,106,103,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1961,1,106,103,108,101,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1972,2,106,103,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1982,2,109,103,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1991,3,103,104,108,101,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1990,2,109,104,108,101,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1995,2,109,103,108,101,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1993,3,103,114,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1957,1,109,104,108,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1970,2,106,103,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1954,2,104,108,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1994,3,109,106,103,108,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1994,3,109,106,103,104,108,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1981,3,109,103,104,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1978,4,106,114,108,113,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1992,3,109,103,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1914,2,112,103,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1963,3,109,103,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1986,2,109,103,108,108,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1998,3,103,108,101,111,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1964,2,109,106,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1951,2,109,103,108,101,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1993,3,112,109,103,104,101,111,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1989,3,109,106,103,104,108,101,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1961,2,106,104,101,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1985,3,112,106,103,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1987,4,106,103,108,101,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1972,3,110,107,104,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1992,3,103,104,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1994,2,103,104,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1988,3,103,104,108,101,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1958,2,103,104,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1986,4,106,103,108,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1984,4,109,103,104,108,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1964,2,106,103,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1963,2,109,106,103,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1972,4,106,103,104,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1987,3,110,103,104,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1939,2,109,106,104,108,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1984,4,106,103,104,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1987,2,108,101,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1971,3,109,106,103,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1967,2,109,103,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1971,3,109,103,108,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1979,3,109,103,104,108,101,111,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1994,3,106,104,108,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1988,4,106,104,108,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1972,2,106,103,104,108,113,111,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1939,3,106,103,104,108,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1987,3,109,104,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1957,4,103,104,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1983,4,106,103,104,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1984,4,106,103,104,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1973,3,103,104,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1963,2,109,103,104,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1929,4,109,104,108,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1918,1,109,106,108,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1939,3,106,108,101,111,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1928,3,109,104,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1971,4,106,104,108,113,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1982,4,109,104,108,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1957,2,106,106,104,108,101,111,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1994,2,103,108,101,111,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1910,2,109,106,103,104,108,101,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1933,2,109,103,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1963,2,109,106,104,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1994,3,106,104,108,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1989,3,106,104,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1990,3,109,106,103,108,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1994,3,109,106,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1995,2,109,103,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1995,3,109,103,104,108,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1984,4,104,108,101,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1973,4,104,108,101,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1988,4,114,104,108,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1944,2,104,108,101,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1939,2,104,108,101,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1942,2,104,108,101,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1991,3,109,106,103,104,108,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1974,2,109,103,104,108,101,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1986,3,109,104,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1978,3,109,103,104,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1955,4,103,104,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1992,3,104,108,101,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1966,3,106,104,108,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1982,3,106,103,104,108,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1993,2,109,108,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1974,4,109,103,104,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1958,2,109,103,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1968,3,109,103,104,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1994,2,109,106,103,108,101,111,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1964,2,109,106,103,                   '108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1954,3,109,103,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1958,3,112,106,103,104,108,101,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1994,2,109,106,103,104,108,101,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1966,2,109,103,104,108,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1941,2,106,103,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1995,3,106,104,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1967,1,109,106,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1914,1,109,103,104,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1943,4,103,108,101,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1941,3,106,114,108,101,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1943,1,106,103,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1951,3,109,106,108,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1959,2,109,106,104,108,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1938,2,109,106,103,104,108,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1966,2,104,108,101,111,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1933,1,112,106,103,104,108,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1994,2,106,103,108,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1929,1,109,106,108,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1992,3,106,103,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1981,3,106,103,104,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1954,2,103,104,108,101,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1995,2,106,108,101,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1941,2,104,108,101,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1993,1,112,110,109,106,103,107,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1929,2,104,108,101,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1938,2,109,106,103,104,108,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1989,4,109,106,104,108,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1976,4,112,106,103,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1931,3,109,103,104,108,102,105,
